,score,length,group
4299,0.0381370596587657,-42,CPO-Meditron_Lan
4300,0.0004342778702266,-1,CPO-Meditron_Lan
4301,0.0004911155556328,-1,CPO-Meditron_Lan
4302,0.0002782031660899,-28,CPO-Meditron_Lan
4303,0.0002517247048672,-9,CPO-Meditron_Lan
4304,0.9991986155509948,0,CPO-Meditron_Lan
4305,0.9979904890060424,-4,CPO-Meditron_Lan
4306,0.0004536341002676,-9,CPO-Meditron_Lan
4307,0.9879326224327089,21,CPO-Meditron_Lan
4308,0.9988105297088624,5,CPO-Meditron_Lan
4309,0.9809780120849608,-23,CPO-Meditron_Lan
4310,0.99893981218338,-5,CPO-Meditron_Lan
4311,0.0210951510816812,0,CPO-Meditron_Lan
4312,0.9998937845230104,-7,CPO-Meditron_Lan
4313,0.9618663787841796,-6,CPO-Meditron_Lan
4314,0.9996073842048644,-12,CPO-Meditron_Lan
4315,0.0004156893410254,-6,CPO-Meditron_Lan
4316,0.0004123488033656,-10,CPO-Meditron_Lan
4317,0.0006097296718508,-3,CPO-Meditron_Lan
4318,0.9994891881942748,17,CPO-Meditron_Lan
4319,0.0172768998891115,-13,CPO-Meditron_Lan
4320,0.0004795528948307,-2,CPO-Meditron_Lan
4321,0.0008693442796356,-1,CPO-Meditron_Lan
4322,0.9913676381111144,-14,CPO-Meditron_Lan
4323,0.9985547661781312,0,CPO-Meditron_Lan
4324,0.0004268854972906,-40,CPO-Meditron_Lan
4325,0.0006226860568858,-28,CPO-Meditron_Lan
4326,0.0011523459106683,-4,CPO-Meditron_Lan
4327,0.012397589161992,-10,CPO-Meditron_Lan
4328,0.000748005870264,-1,CPO-Meditron_Lan
4329,0.9992244243621826,-9,CPO-Meditron_Lan
4330,0.9999202489852904,-16,CPO-Meditron_Lan
4331,0.0005813740426674,-2,CPO-Meditron_Lan
4332,0.0474050305783748,-11,CPO-Meditron_Lan
4333,0.9998846054077148,15,CPO-Meditron_Lan
4334,0.000461310846731,-2,CPO-Meditron_Lan
4335,0.0003917722788173,-11,CPO-Meditron_Lan
4336,0.0008443922270089,-8,CPO-Meditron_Lan
4337,0.0002738707116805,-30,CPO-Meditron_Lan
4338,0.0002052774070762,-10,CPO-Meditron_Lan
4339,0.0003679620858747,-8,CPO-Meditron_Lan
4340,0.9965799450874328,-9,CPO-Meditron_Lan
4341,0.001918910536915,14,CPO-Meditron_Lan
4342,0.9977732300758362,0,CPO-Meditron_Lan
4343,0.0013404961209744,-9,CPO-Meditron_Lan
4344,0.0022266707383096,-24,CPO-Meditron_Lan
4345,0.0003321712720207,-2,CPO-Meditron_Lan
4346,0.0017390851862728,-24,CPO-Meditron_Lan
4347,0.9998489618301392,-15,CPO-Meditron_Lan
4348,0.6201637983322144,-2,CPO-Meditron_Lan
4349,0.9980605244636536,-14,CPO-Meditron_Lan
4350,0.0018238082993775,-3,CPO-Meditron_Lan
4351,0.0012185246450826,0,CPO-Meditron_Lan
4352,0.9722563028335572,-11,CPO-Meditron_Lan
4353,0.0008253848645836,-7,CPO-Meditron_Lan
4354,0.0279997233301401,-35,CPO-Meditron_Lan
4355,0.0003273302863817,-9,CPO-Meditron_Lan
4356,0.931706964969635,10,CPO-Meditron_Lan
4357,0.9920251369476318,-2,CPO-Meditron_Lan
4358,0.998782217502594,-4,CPO-Meditron_Lan
4359,0.0004431128618307,-9,CPO-Meditron_Lan
4360,0.0150826694443821,-39,CPO-Meditron_Lan
4361,0.999152898788452,-1,CPO-Meditron_Lan
4362,0.0003170830314047,-3,CPO-Meditron_Lan
4363,0.000304424931528,-1,CPO-Meditron_Lan
4364,0.000183735624887,-2,CPO-Meditron_Lan
4365,0.0010542930103838,-13,CPO-Meditron_Lan
4366,0.9981720447540284,-6,CPO-Meditron_Lan
4367,0.0006451871595345,-9,CPO-Meditron_Lan
4368,0.9933278560638428,-6,CPO-Meditron_Lan
4369,0.0133362682536244,-14,CPO-Meditron_Lan
4370,0.9981332421302797,-5,CPO-Meditron_Lan
4371,0.0007983429240994,-2,CPO-Meditron_Lan
4372,0.0006689998554065,-6,CPO-Meditron_Lan
4373,0.9858776330947876,-6,CPO-Meditron_Lan
4374,0.9994841814041138,-21,CPO-Meditron_Lan
4375,0.0205490104854106,12,CPO-Meditron_Lan
4376,0.0001104907496483,-3,CPO-Meditron_Lan
4377,0.0004126737185288,-6,CPO-Meditron_Lan
4378,0.0004504549142438,0,CPO-Meditron_Lan
4379,0.0003786320739891,-2,CPO-Meditron_Lan
4380,0.010002520866692,-4,CPO-Meditron_Lan
4381,0.0004754881956614,-10,CPO-Meditron_Lan
4382,0.0081415679305791,-38,CPO-Meditron_Lan
4383,0.0004673039657063,0,CPO-Meditron_Lan
4384,0.0007580918609164,-9,CPO-Meditron_Lan
4385,0.0004314390535,7,CPO-Meditron_Lan
4386,0.9618663787841796,-6,CPO-Meditron_Lan
4387,0.0012039550347253,1,CPO-Meditron_Lan
4388,0.0010065374663099,-23,CPO-Meditron_Lan
4389,0.0004550660669337,-2,CPO-Meditron_Lan
4390,0.0001485676475567,-3,CPO-Meditron_Lan
4391,0.0002217646397184,-9,CPO-Meditron_Lan
4392,0.0014481424586847,12,CPO-Meditron_Lan
4393,0.0003256353666074,-8,CPO-Meditron_Lan
4394,0.0018238082993775,-3,CPO-Meditron_Lan
4395,0.998557150363922,-9,CPO-Meditron_Lan
4396,0.0014267408987507,-7,CPO-Meditron_Lan
4397,0.0067008109763264,13,CPO-Meditron_Lan
4398,0.0002107862965203,-1,CPO-Meditron_Lan
4399,0.0004837528103962,-2,CPO-Meditron_Lan
4400,0.9997585415840148,20,CPO-Meditron_Lan
4401,0.0002855891943909,-13,CPO-Meditron_Lan
4402,0.0002885664871428,2,CPO-Meditron_Lan
4403,0.000430473301094,-4,CPO-Meditron_Lan
4404,0.0036954295355826,-26,CPO-Meditron_Lan
4405,0.000391259061871,0,CPO-Meditron_Lan
4406,0.0010117578785866,-1,CPO-Meditron_Lan
4407,0.0007269045454449,-8,CPO-Meditron_Lan
4408,0.9984554052352904,0,CPO-Meditron_Lan
4409,0.0007733370293863,-21,CPO-Meditron_Lan
4410,0.0009289580630138,-2,CPO-Meditron_Lan
4411,0.0056027541868388,52,CPO-Meditron_Lan
4412,0.0005272721173241,-7,CPO-Meditron_Lan
4413,0.0001419179316144,-12,CPO-Meditron_Lan
4414,0.0006687236018478,-2,CPO-Meditron_Lan
4415,0.9953981041908264,36,CPO-Meditron_Lan
4416,0.0003398639673832,-8,CPO-Meditron_Lan
4417,0.0008687970112077,-1,CPO-Meditron_Lan
4418,0.0011853334726765,1,CPO-Meditron_Lan
4419,0.0003858064301311,-8,CPO-Meditron_Lan
4420,0.0012731116730719,-39,CPO-Meditron_Lan
4421,0.1881096512079239,11,CPO-Meditron_Lan
4422,0.002563428832218,-3,CPO-Meditron_Lan
4423,0.9998644590377808,-9,CPO-Meditron_Lan
4424,0.0013134385226294,-8,CPO-Meditron_Lan
4425,0.1071267202496528,-2,CPO-Meditron_Lan
4426,0.0003536836593411,-7,CPO-Meditron_Lan
4427,0.0010434970026835,-1,CPO-Meditron_Lan
4428,0.0003640072245616,-45,CPO-Meditron_Lan
4429,0.0009326025610789,-10,CPO-Meditron_Lan
4430,0.7686411142349243,-35,CPO-Meditron_Lan
4431,0.0010592284379526,-3,CPO-Meditron_Lan
4432,0.0057532708160579,2,CPO-Meditron_Lan
4433,0.9638242721557616,-3,CPO-Meditron_Lan
4434,0.0002858093939721,-6,CPO-Meditron_Lan
4435,0.9936326146125792,25,CPO-Meditron_Lan
4436,0.9940160512924194,-4,CPO-Meditron_Lan
4437,0.004162021446973,0,CPO-Meditron_Lan
4438,0.998210310935974,-5,CPO-Meditron_Lan
4439,0.0109057929366827,1,CPO-Meditron_Lan
4440,0.0006053551915101,0,CPO-Meditron_Lan
4441,0.0104799726977944,25,CPO-Meditron_Lan
4442,0.0006516418652608,-8,CPO-Meditron_Lan
4443,3.629611455835402e-05,-10,CPO-Meditron_Lan
4444,0.0041901827789843,-9,CPO-Meditron_Lan
4445,0.0003682270180433,-9,CPO-Meditron_Lan
4446,0.0005575339309871,4,CPO-Meditron_Lan
4447,0.9214434027671814,-5,CPO-Meditron_Lan
4448,0.0282873623073101,-6,CPO-Meditron_Lan
4449,0.991235613822937,0,CPO-Meditron_Lan
4450,0.0007420753245241,0,CPO-Meditron_Lan
4451,0.0002093006914947,-7,CPO-Meditron_Lan
4452,0.9931638836860656,-5,CPO-Meditron_Lan
4453,0.8802818655967712,29,CPO-Meditron_Lan
4454,0.0004967027925886,-4,CPO-Meditron_Lan
4455,0.3072852194309234,-21,CPO-Meditron_Lan
4456,0.9719870686531068,2,CPO-Meditron_Lan
4457,0.0040828008204698,-3,CPO-Meditron_Lan
4458,0.9913813471794128,9,CPO-Meditron_Lan
4459,0.8491221070289612,-1,CPO-Meditron_Lan
4460,0.0005968791665509,-47,CPO-Meditron_Lan
4461,0.9981656670570374,-1,CPO-Meditron_Lan
4462,0.0005004270933568,-18,CPO-Meditron_Lan
4463,0.0007279466371983,-2,CPO-Meditron_Lan
4464,0.0007806630455888,-10,CPO-Meditron_Lan
4465,0.0002102834405377,-26,CPO-Meditron_Lan
4466,0.000876534555573,-1,CPO-Meditron_Lan
4467,0.000833700178191,6,CPO-Meditron_Lan
4468,0.9997548460960388,-9,CPO-Meditron_Lan
4469,0.9957203269004822,0,CPO-Meditron_Lan
4470,0.0226169526576995,-17,CPO-Meditron_Lan
4471,0.0010592056205496,-50,CPO-Meditron_Lan
4472,0.9987878203392028,5,CPO-Meditron_Lan
4473,0.002472719643265,-47,CPO-Meditron_Lan
4474,0.9996010661125184,-4,CPO-Meditron_Lan
4475,0.0005644297925755,-1,CPO-Meditron_Lan
4476,0.0006466946797445,-8,CPO-Meditron_Lan
4477,0.0002264232607558,-2,CPO-Meditron_Lan
4478,0.0019035515142604,-1,CPO-Meditron_Lan
4479,0.0146417785435915,-1,CPO-Meditron_Lan
4480,0.0003702309040818,-9,CPO-Meditron_Lan
4481,0.0104634892195463,-4,CPO-Meditron_Lan
4482,0.693246066570282,-4,CPO-Meditron_Lan
4483,0.0003980862093158,-2,CPO-Meditron_Lan
4484,0.0005526010063476,-8,CPO-Meditron_Lan
4485,0.0009520812309347,11,CPO-Meditron_Lan
4486,0.0021079974249005,-9,CPO-Meditron_Lan
4487,0.000549734570086,-9,CPO-Meditron_Lan
4488,0.9987419247627258,1,CPO-Meditron_Lan
4489,0.9995204210281372,-1,CPO-Meditron_Lan
4490,0.0003704018599819,-10,CPO-Meditron_Lan
4491,0.0994185656309127,-20,CPO-Meditron_Lan
4492,0.0312152486294507,-9,CPO-Meditron_Lan
4493,0.0004520042275544,-9,CPO-Meditron_Lan
4494,0.9050205945968628,-3,CPO-Meditron_Lan
4495,0.4651756882667541,-8,CPO-Meditron_Lan
4496,0.0041604680009186,-1,CPO-Meditron_Lan
4497,0.0003448782663326,-3,CPO-Meditron_Lan
4498,0.0459137633442878,1,CPO-Meditron_Lan
4499,0.0011733409482985,26,CPO-Meditron_Lan
4500,0.0003088318917434,-2,CPO-Meditron_Lan
4501,0.0003347655583638,0,CPO-Meditron_Lan
4502,0.9990968704223632,0,CPO-Meditron_Lan
4503,0.0011651149252429,-8,CPO-Meditron_Lan
4504,0.0407086983323097,-8,CPO-Meditron_Lan
4505,0.0005927193560637,-1,CPO-Meditron_Lan
4506,0.0010166554711759,-39,CPO-Meditron_Lan
4507,2.926155320892576e-05,-15,CPO-Meditron_Lan
4508,0.9929558038711548,8,CPO-Meditron_Lan
4509,0.0128990346565842,-40,CPO-Meditron_Lan
4510,0.0006048881914466,-8,CPO-Meditron_Lan
4511,0.0007047257386147,-17,CPO-Meditron_Lan
4512,0.9967021346092224,-12,CPO-Meditron_Lan
4513,0.0003197880578227,3,CPO-Meditron_Lan
4514,0.9778709411621094,-5,CPO-Meditron_Lan
4515,0.0002947303291875,-9,CPO-Meditron_Lan
4516,0.0010786666534841,-1,CPO-Meditron_Lan
4517,0.0011527282185852,-1,CPO-Meditron_Lan
4518,0.0005220907041803,-2,CPO-Meditron_Lan
4519,0.0004066369147039,-8,CPO-Meditron_Lan
4520,0.0003849833738058,3,CPO-Meditron_Lan
4521,0.0014604963362216,-7,CPO-Meditron_Lan
4522,0.0002233762643299,-3,CPO-Meditron_Lan
4523,0.0011847425485029,-17,CPO-Meditron_Lan
4524,0.0051394351758062,-22,CPO-Meditron_Lan
4525,0.0002508682373445,-9,CPO-Meditron_Lan
4526,0.0001117697029258,5,CPO-Meditron_Lan
4527,0.0002805203257594,8,CPO-Meditron_Lan
4528,0.9994315505027772,8,CPO-Meditron_Lan
4529,0.0030100438743829,0,CPO-Meditron_Lan
4530,0.0003329850442241,-2,CPO-Meditron_Lan
4531,0.0006868781056255,-4,CPO-Meditron_Lan
4532,0.0003600931086111,-10,CPO-Meditron_Lan
4533,0.0023527885787189,-4,CPO-Meditron_Lan
4534,0.999919891357422,54,CPO-Meditron_Lan
4535,0.6922520399093628,21,CPO-Meditron_Lan
4536,0.0012518282746896,1,CPO-Meditron_Lan
4537,0.00056121108355,-2,CPO-Meditron_Lan
4538,0.0006985419895499,0,CPO-Meditron_Lan
4539,0.0006747966399416,-35,CPO-Meditron_Lan
4540,0.0001124105765484,-3,CPO-Meditron_Lan
4541,0.0364240668714046,12,CPO-Meditron_Lan
4542,0.0003984672657679,-7,CPO-Meditron_Lan
4543,0.0175582263618707,-19,CPO-Meditron_Lan
4544,0.0002732170396484,-10,CPO-Meditron_Lan
4545,0.0009556004079058,-4,CPO-Meditron_Lan
4546,5.678608431480825e-05,0,CPO-Meditron_Lan
4547,0.0132766906172037,-3,CPO-Meditron_Lan
4548,0.0005321470671333,-6,CPO-Meditron_Lan
4549,0.0005581927835009,-36,CPO-Meditron_Lan
4550,0.0282873623073101,-6,CPO-Meditron_Lan
4551,0.0025185376871377,-24,CPO-Meditron_Lan
4552,0.0002218785521108,-6,CPO-Meditron_Lan
4553,0.9902897477149964,-1,CPO-Meditron_Lan
4554,0.0006824134616181,-9,CPO-Meditron_Lan
4555,0.0005056756199337,-9,CPO-Meditron_Lan
4556,0.0010365545749664,-1,CPO-Meditron_Lan
4557,0.9911772012710572,-10,CPO-Meditron_Lan
4558,0.1169599071145057,-4,CPO-Meditron_Lan
4559,0.9960591793060304,1,CPO-Meditron_Lan
4560,0.000441726995632,-1,CPO-Meditron_Lan
4561,0.0006287724827416,-1,CPO-Meditron_Lan
4562,0.9988945126533508,22,CPO-Meditron_Lan
4563,0.0004155878850724,-1,CPO-Meditron_Lan
4564,0.0007010093540884,-36,CPO-Meditron_Lan
4565,0.0003514628915581,-3,CPO-Meditron_Lan
4566,0.0004497573245316,-28,CPO-Meditron_Lan
4567,0.9988021850585938,-10,CPO-Meditron_Lan
4568,0.9990795850753784,-4,CPO-Meditron_Lan
4569,0.0002426261053187,-2,CPO-Meditron_Lan
4570,0.0005370138096623,0,CPO-Meditron_Lan
4571,0.00079314596951,-14,CPO-Meditron_Lan
4572,0.0007631781045347,11,CPO-Meditron_Lan
4573,0.0882897600531578,-13,CPO-Meditron_Lan
4574,0.0004137128416914,-8,CPO-Meditron_Lan
4575,0.0003477974096313,-10,CPO-Meditron_Lan
4576,0.9993494153022766,27,CPO-Meditron_Lan
4577,0.0004827375232707,-52,CPO-Meditron_Lan
4578,0.000328732538037,-2,CPO-Meditron_Lan
4579,0.9840535521507264,-9,CPO-Meditron_Lan
4580,0.0005157613777555,-10,CPO-Meditron_Lan
4581,0.0002093119837809,24,CPO-Meditron_Lan
4582,0.0020787003450095,-15,CPO-Meditron_Lan
4583,0.0009213940356858,-1,CPO-Meditron_Lan
4584,0.1554269194602966,-10,CPO-Meditron_Lan
4585,0.9951239228248596,-16,CPO-Meditron_Lan
4586,0.0002101389691233,-2,CPO-Meditron_Lan
4587,0.7369366884231567,-13,CPO-Meditron_Lan
4588,0.9988945126533508,22,CPO-Meditron_Lan
4589,0.1213734671473503,14,CPO-Meditron_Lan
4590,0.0007266840548254,-1,CPO-Meditron_Lan
4591,0.0060632452368736,-40,CPO-Meditron_Lan
4592,0.0003170537238474,-8,CPO-Meditron_Lan
4593,5.678608431480825e-05,0,CPO-Meditron_Lan
4594,0.9700899124145508,-6,CPO-Meditron_Lan
4595,0.9984322190284728,10,CPO-Meditron_Lan
4596,0.0015930285444483,-2,CPO-Meditron_Lan
4597,0.999619722366333,-2,CPO-Meditron_Lan
4598,0.0069485418498516,-34,CPO-Meditron_Lan
4599,0.0001544777478557,-1,CPO-Meditron_Lan
4600,0.0004621982516255,-8,CPO-Meditron_Lan
4601,0.0001365576463285,-15,CPO-Meditron_Lan
4602,0.9846754670143129,-5,CPO-Meditron_Lan
4603,0.0007421456393785,-1,CPO-Meditron_Lan
4604,0.0017677738796919,-6,CPO-Meditron_Lan
4605,6.266657146625221e-05,-7,CPO-Meditron_Lan
4606,0.9574798941612244,-1,CPO-Meditron_Lan
4607,0.9574798941612244,-1,CPO-Meditron_Lan
4608,0.0036194343119859,-3,CPO-Meditron_Lan
4609,0.0044073406606912,3,CPO-Meditron_Lan
4610,0.0006012266967445,0,CPO-Meditron_Lan
4611,0.001265978673473,-1,CPO-Meditron_Lan
4612,0.9997538924217224,-13,CPO-Meditron_Lan
4613,0.0008801060030236,-1,CPO-Meditron_Lan
4614,0.0006163289654068,-10,CPO-Meditron_Lan
4615,0.0019371489761397,1,CPO-Meditron_Lan
4616,0.9985020160675048,-10,CPO-Meditron_Lan
4617,0.9941365718841552,-6,CPO-Meditron_Lan
4618,0.0004001669585704,-8,CPO-Meditron_Lan
4619,0.0002482905401848,-3,CPO-Meditron_Lan
4620,0.0133829712867736,-3,CPO-Meditron_Lan
4621,0.9992740750312804,10,CPO-Meditron_Lan
4622,0.0006503954646177,-2,CPO-Meditron_Lan
4623,0.0002552179794292,-9,CPO-Meditron_Lan
4624,0.9746121764183044,-3,CPO-Meditron_Lan
4625,0.9992250204086304,-9,CPO-Meditron_Lan
4626,0.0003706544521264,-6,CPO-Meditron_Lan
4627,0.0002154031099053,-3,CPO-Meditron_Lan
4628,0.0004105172120034,-8,CPO-Meditron_Lan
4629,0.0021104882471263,-4,CPO-Meditron_Lan
4630,0.0004454116569831,0,CPO-Meditron_Lan
4631,0.9911522269248962,9,CPO-Meditron_Lan
4632,0.0006645065150223,-7,CPO-Meditron_Lan
4633,0.000281967484625,0,CPO-Meditron_Lan
4634,0.0007572781760245,3,CPO-Meditron_Lan
4635,0.0002320375933777,-11,CPO-Meditron_Lan
4636,0.0008265942451544,-6,CPO-Meditron_Lan
4637,0.9983311295509338,-19,CPO-Meditron_Lan
4638,0.0005822070525027,-37,CPO-Meditron_Lan
4639,0.9994953870773317,-12,CPO-Meditron_Lan
4640,0.0002182574971811,6,CPO-Meditron_Lan
4641,0.0132442228496074,2,CPO-Meditron_Lan
4642,0.0002670962712727,-1,CPO-Meditron_Lan
4643,0.0003125650982838,-50,CPO-Meditron_Lan
4644,0.0007575684576295,-43,CPO-Meditron_Lan
4645,0.0004051029100082,-10,CPO-Meditron_Lan
4646,0.0002241260808659,-37,CPO-Meditron_Lan
4647,0.0013828779337927,-44,CPO-Meditron_Lan
4648,0.0005037764203734,-6,CPO-Meditron_Lan
4649,0.0004276729014236,-9,CPO-Meditron_Lan
4650,0.9574798941612244,-1,CPO-Meditron_Lan
4651,0.001347336336039,-2,CPO-Meditron_Lan
4652,0.0003405879251658,-2,CPO-Meditron_Lan
4653,0.9984554052352904,0,CPO-Meditron_Lan
4654,0.000218864690396,-9,CPO-Meditron_Lan
4655,0.0002980106219183,-3,CPO-Meditron_Lan
4656,0.0252858772873878,-5,CPO-Meditron_Lan
4657,0.0005460500251501,0,CPO-Meditron_Lan
4658,0.0007069213897921,-1,CPO-Meditron_Lan
4659,0.0005072826170362,0,CPO-Meditron_Lan
4660,0.0004281385045032,-2,CPO-Meditron_Lan
4661,0.0005493899225257,-1,CPO-Meditron_Lan
4662,0.0013121954398229,-22,CPO-Meditron_Lan
4663,0.0009477564599364,-7,CPO-Meditron_Lan
4664,0.0002421662356937,-11,CPO-Meditron_Lan
4665,0.007773159071803,-8,CPO-Meditron_Lan
4666,0.0008573905215598,-5,CPO-Meditron_Lan
4667,0.0017171897925436,-33,CPO-Meditron_Lan
4668,0.0006620850181207,-4,CPO-Meditron_Lan
4669,0.0004138364747632,-8,CPO-Meditron_Lan
4670,0.000341709703207,-2,CPO-Meditron_Lan
4671,0.0003061091993004,-6,CPO-Meditron_Lan
4672,0.9893804788589478,-14,CPO-Meditron_Lan
4673,0.0003555555013008,-8,CPO-Meditron_Lan
4674,0.0003458280698396,-9,CPO-Meditron_Lan
4675,0.0006312350742518,-1,CPO-Meditron_Lan
4676,0.0001803064078558,-7,CPO-Meditron_Lan
4677,0.0006779038812965,-31,CPO-Meditron_Lan
4678,0.994038224220276,0,CPO-Meditron_Lan
4679,0.0004952184390276,-9,CPO-Meditron_Lan
4680,0.9979957342147828,19,CPO-Meditron_Lan
4681,0.0023991740308701,-8,CPO-Meditron_Lan
4682,0.0001726887276163,-4,CPO-Meditron_Lan
4683,0.000384043669328,-9,CPO-Meditron_Lan
4684,0.953211784362793,-7,CPO-Meditron_Lan
4685,0.0004733261594083,-22,CPO-Meditron_Lan
4686,0.0074994699098169,-6,CPO-Meditron_Lan
4687,3.74215524061583e-05,1,CPO-Meditron_Lan
4688,0.0006147485109977,-12,CPO-Meditron_Lan
4689,0.000595438410528,-6,CPO-Meditron_Lan
4690,0.0005423461552709,4,CPO-Meditron_Lan
4691,0.0004295099934097,-9,CPO-Meditron_Lan
4692,0.9999516010284424,-11,CPO-Meditron_Lan
4693,0.0004151639004703,-9,CPO-Meditron_Lan
4694,0.5989683270454407,18,CPO-Meditron_Lan
4695,0.0004715392424259,-4,CPO-Meditron_Lan
4696,0.9981656670570374,-1,CPO-Meditron_Lan
4697,0.0002615088305901,-6,CPO-Meditron_Lan
4698,0.0006645410321652,-1,CPO-Meditron_Lan
4699,0.0025603512767702,-7,CPO-Meditron_Lan
4700,0.0004163889680057,0,CPO-Meditron_Lan
4701,0.0020130386110395,-14,CPO-Meditron_Lan
4702,0.0017468036385253,18,CPO-Meditron_Lan
4703,0.0002783103263936,-9,CPO-Meditron_Lan
4704,0.0018168045207858,12,CPO-Meditron_Lan
4705,0.0003121579356957,-9,CPO-Meditron_Lan
4706,0.0009639236377552,3,CPO-Meditron_Lan
4707,0.9981656670570374,-1,CPO-Meditron_Lan
4708,0.0013438486494123,-4,CPO-Meditron_Lan
4709,0.9986336827278136,5,CPO-Meditron_Lan
4710,0.9119213819503784,-12,CPO-Meditron_Lan
4711,9.687942656455562e-05,0,CPO-Meditron_Lan
4712,0.9647635817527772,1,CPO-Meditron_Lan
4713,0.0002736640744842,-6,CPO-Meditron_Lan
4714,0.0004946120898239,-1,CPO-Meditron_Lan
4715,0.9992809891700744,-1,CPO-Meditron_Lan
4716,0.9934157133102416,-3,CPO-Meditron_Lan
4717,0.0003587607934605,-45,CPO-Meditron_Lan
4718,0.0097639774903655,14,CPO-Meditron_Lan
4719,0.1505921781063079,1,CPO-Meditron_Lan
4720,0.0004725503968074,-1,CPO-Meditron_Lan
4721,0.0010182701516896,0,CPO-Meditron_Lan
4722,0.0021381780970841,-8,CPO-Meditron_Lan
4723,0.998782217502594,-4,CPO-Meditron_Lan
4724,0.0137028256431221,18,CPO-Meditron_Lan
4725,0.0003181726206094,-8,CPO-Meditron_Lan
4726,0.0014293694403022,-9,CPO-Meditron_Lan
4727,0.000419452029746,-3,CPO-Meditron_Lan
4728,0.0004749631916638,-2,CPO-Meditron_Lan
4729,0.0005702542839571,-4,CPO-Meditron_Lan
4730,0.0012476408155635,-4,CPO-Meditron_Lan
4731,0.0002689934335649,-6,CPO-Meditron_Lan
4732,0.002504589036107,-9,CPO-Meditron_Lan
4733,0.0001700131251709,-4,CPO-Meditron_Lan
4734,0.9981049299240112,1,CPO-Meditron_Lan
4735,0.999810755252838,1,CPO-Meditron_Lan
4736,0.0002862630935851,-8,CPO-Meditron_Lan
4737,0.0003696392814163,-8,CPO-Meditron_Lan
4738,0.0005343439406715,-2,CPO-Meditron_Lan
4739,0.0005730139673687,-8,CPO-Meditron_Lan
4740,0.001306205173023,-1,CPO-Meditron_Lan
4741,0.0014676854480057,-8,CPO-Meditron_Lan
4742,0.0004952269373461,-8,CPO-Meditron_Lan
4743,0.000741209834814,-1,CPO-Meditron_Lan
4744,0.9996641874313354,11,CPO-Meditron_Lan
4745,0.9976407289505004,9,CPO-Meditron_Lan
4746,0.0008941545384004,0,CPO-Meditron_Lan
4747,0.0011180875590071,-9,CPO-Meditron_Lan
4748,0.0005037966766394,0,CPO-Meditron_Lan
4749,0.0010900748893618,8,CPO-Meditron_Lan
4750,0.00073505891487,-38,CPO-Meditron_Lan
4751,0.000428832572652,-10,CPO-Meditron_Lan
4752,0.0004332315584179,-45,CPO-Meditron_Lan
4753,0.9907124638557434,-8,CPO-Meditron_Lan
4754,0.3907485008239746,-3,CPO-Meditron_Lan
4755,0.0066421777009963,-34,CPO-Meditron_Lan
4756,0.0003620103234425,-8,CPO-Meditron_Lan
4757,0.001457886188291,0,CPO-Meditron_Lan
4758,0.0004220881091896,-2,CPO-Meditron_Lan
4759,0.018099533393979,-5,CPO-Meditron_Lan
4760,0.0003026993072126,-9,CPO-Meditron_Lan
4761,0.0003822039579972,-2,CPO-Meditron_Lan
4762,0.0003519229940138,-9,CPO-Meditron_Lan
4763,0.997703492641449,-4,CPO-Meditron_Lan
4764,0.0046525578945875,-21,CPO-Meditron_Lan
4765,0.9984554052352904,0,CPO-Meditron_Lan
4766,0.0005435195635072,-4,CPO-Meditron_Lan
4767,0.0643248781561851,-23,CPO-Meditron_Lan
4768,0.000130003754748,-1,CPO-Meditron_Lan
4769,0.9999253749847412,1,CPO-Meditron_Lan
4770,0.993177890777588,-12,CPO-Meditron_Lan
4771,0.9994994401931764,-16,CPO-Meditron_Lan
4772,0.000386431638617,-16,CPO-Meditron_Lan
4773,0.000458609254565,-11,CPO-Meditron_Lan
4774,0.0012818397954106,-20,CPO-Meditron_Lan
4775,0.1925704330205917,3,CPO-Meditron_Lan
4776,0.0004668615292757,-11,CPO-Meditron_Lan
4777,0.0014018648071214,-4,CPO-Meditron_Lan
4778,0.015863262116909,-31,CPO-Meditron_Lan
4779,0.0004775772395078,-8,CPO-Meditron_Lan
4780,0.0001889788982225,-6,CPO-Meditron_Lan
4781,0.0002615679986774,-8,CPO-Meditron_Lan
4782,0.9807358980178832,8,CPO-Meditron_Lan
4783,0.99971741437912,50,CPO-Meditron_Lan
4784,0.0001248720509465,-9,CPO-Meditron_Lan
4785,0.6905946731567383,-24,CPO-Meditron_Lan
4786,0.0053996150381863,-2,CPO-Meditron_Lan
4787,0.0163357369601726,-8,CPO-Meditron_Lan
4788,0.0001523431710666,-1,CPO-Meditron_Lan
4789,0.8816505670547485,-3,CPO-Meditron_Lan
4790,0.0004431774141266,-9,CPO-Meditron_Lan
4791,0.0016596801578998,3,CPO-Meditron_Lan
4792,0.0011645453050732,-1,CPO-Meditron_Lan
4793,0.9987261891365052,-1,CPO-Meditron_Lan
4794,0.0009796661324799,1,CPO-Meditron_Lan
4795,0.0003310246393084,-3,CPO-Meditron_Lan
4796,0.0003309790336061,-8,CPO-Meditron_Lan
4797,0.0001885269302874,-9,CPO-Meditron_Lan
4798,0.9975678324699402,-19,CPO-Meditron_Lan
4799,0.0003780878032557,-22,CPO-Meditron_Lan
4800,0.994010329246521,-17,CPO-Meditron_Lan
4801,0.0001310398365603,-4,CPO-Meditron_Lan
4802,0.0003465416666585,-9,CPO-Meditron_Lan
4803,0.0175926927477121,-20,CPO-Meditron_Lan
